date,platform,product_category,model_name,condition,launch_price_usd,launch_price_inr,current_price_usd,current_price_inr,discount_pct,sale_event,stock_status,rating,reviews_count,z_score
09-03-2025,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,593.34,58838,0.406,Regular Sale,Low Stock,4.2,6130,-0.349979768
09-03-2025,Amazon,iPhone,iPhone 13 128GB,New,799,78302,501.34,49361.82,0.373,Regular Sale,Out of Stock,4.4,4445,-0.560011393
09-03-2025,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,881.16,86796.8,0.265,Regular Sale,Low Stock,4.5,4597,0.269703711
09-03-2025,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,605.03,59430.8,0.243,Regular Sale,Low Stock,4.4,2679,-0.336840851
09-03-2025,Flipkart,iPhone,iPhone 14 128GB,Referbished,799,78302,508.37,43497.93,0.364,Regular Sale,In Stock,4.4,2544,-0.689979623
09-03-2025,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,786.34,77769.7,0.213,Regular Sale,In Stock,4.4,1408,0.06962557
09-03-2025,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,795.2,76626.21,0.204,Regular Sale,In Stock,4.6,1515,0.044281068
09-03-2025,Flipkart,iPhone,iPhone 15 128GB,Referbished,799,78302,590.74,50300.42,0.261,Regular Sale,In Stock,4.1,1318,-0.539208107
09-03-2025,Amazon,iPhone,iPhone 15 128GB,New,799,78302,695.11,67693.53,0.13,Regular Sale,In Stock,4.7,1005,-0.153704333
09-03-2025,Amazon,iPhone,iPhone 15 Pro Max 256GB,Referbished,1199,117502,843.58,72074.89,0.296,Regular Sale,Low Stock,4.2,990,-0.056595143
09-03-2025,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1089.78,104859.52,0.091,Regular Sale,In Stock,4.8,2573,0.670048832
09-03-2025,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,807.69,77589.54,-0.011,Regular Sale,In Stock,4.6,864,0.065632474
09-03-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1079.37,106722.91,0.018,Regular Sale,In Stock,4.5,801,0.711349317
09-03-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1093.37,105017.75,0.005,Regular Sale,In Stock,4.3,714,0.673555868
09-03-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1084.29,106954.22,0.013,Regular Sale,In Stock,4.6,856,0.71647611
10-03-2025,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,253.33,24966.84,0.409,Regular Sale,Out of Stock,4.4,7900,-1.100705775
10-03-2025,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,256.98,24744.5,0.401,Regular Sale,Low Stock,4.7,4265,-1.105633755
10-03-2025,Amazon,Watch,Apple Watch Series 8 (45mm),Referbished,429,42042,202.82,16964.96,0.527,Regular Sale,In Stock,4,2788,-1.27806077
10-03-2025,Amazon,Watch,Apple Watch Series 8 (45mm),Referbished,429,42042,200.41,17169.04,0.533,Regular Sale,In Stock,4.4,2378,-1.273537507
10-03-2025,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,325.56,31655.93,0.241,Regular Sale,In Stock,4.8,1329,-0.952447675
10-03-2025,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,421.09,40925.88,0.018,Regular Sale,In Stock,4.8,579,-0.746986966
10-03-2025,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,428.76,41689.27,0.001,Regular Sale,Out of Stock,4.4,364,-0.730067063
10-03-2025,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,427.51,41374.88,0.003,Regular Sale,In Stock,4.7,610,-0.737035255
10-03-2025,Flipkart,Watch,Apple Watch Ultra,New,799,78302,591.45,57650.12,0.26,Regular Sale,In Stock,4.8,3383,-0.376308137
10-03-2025,Flipkart,Watch,Apple Watch Ultra 2,Referbished,799,78302,565.43,48986.28,0.292,Regular Sale,In Stock,4.5,2632,-0.568334924
10-03-2025,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,605.49,60369.32,0.394,Regular Sale,In Stock,4.6,6527,-0.316039338
10-03-2025,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,998.21,97431.93,0.167,Regular Sale,In Stock,4.4,4963,0.505422496
10-03-2025,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,982.58,94927.84,0.181,Regular Sale,In Stock,4.3,4279,0.44992143
10-03-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1006.94,100485.37,0.084,Regular Sale,In Stock,4.9,1774,0.573099446
10-03-2025,Amazon,Mac,MacBook Air M3 256GB,Referbished,1099,107702,822.59,70573.9,0.252,Regular Sale,In Stock,4.5,924,-0.089863335
10-03-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1002.68,97574.64,0.088,Regular Sale,Low Stock,4.6,1867,0.508585544
10-03-2025,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1005.12,100368.74,0.085,Regular Sale,In Stock,4.6,1712,0.57051444
10-03-2025,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1690.83,167822.49,0.154,Regular Sale,Out of Stock,4.5,6415,2.065570539
10-03-2025,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1770.37,172662.47,0.114,Regular Sale,In Stock,4.7,1934,2.172844659
10-03-2025,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1794.47,176981.87,0.102,Regular Sale,Low Stock,4.7,1775,2.268580556
10-03-2025,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1790.17,178700.92,0.104,Regular Sale,Low Stock,4.5,1565,2.306681866
10-03-2025,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1804.09,174662.91,0.098,Regular Sale,Low Stock,4.7,3433,2.217182743
10-03-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1935.41,187222.11,0.032,Regular Sale,In Stock,4.6,2027,2.495546934
10-03-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1921.58,184627.01,0.039,Regular Sale,In Stock,4.6,900,2.438028707
10-03-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1891.71,182887.09,0.054,Regular Sale,Low Stock,4.3,2251,2.399464832
10-03-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1904.12,183308.47,0.047,Regular Sale,In Stock,4.8,1213,2.408804368
10-03-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1867.87,181515.13,0.066,Regular Sale,Out of Stock,4.3,712,2.369056483
10-03-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1966.55,191978.34,0.016,Regular Sale,In Stock,4.7,503,2.600964804
10-03-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,2014.71,193789.68,-0.008,Regular Sale,In Stock,4.4,386,2.641111644
10-03-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Referbished,1999,195902,1645.21,142049.72,0.177,Regular Sale,In Stock,4.3,497,1.494338592
10-03-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,2026.87,202124.13,-0.014,Regular Sale,In Stock,4.4,266,2.825837776
10-03-2025,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,199.57,19560.23,0.393,Regular Sale,In Stock,4.4,6145,-1.220538775
10-03-2025,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,358.39,34745.25,0.402,Regular Sale,Low Stock,4.9,2954,-0.883975474
10-03-2025,Flipkart,iPad,iPad Air (5th Gen) 64GB,Referbished,599,58702,297.49,25398.78,0.503,Regular Sale,In Stock,4,3643,-1.091132185
10-03-2025,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,500.98,49564.47,0.373,Regular Sale,Out of Stock,4.7,3958,-0.555519825
10-03-2025,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,499.38,48254.36,0.375,Regular Sale,Out of Stock,4.6,6637,-0.58455732
10-03-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1003.71,98915.35,-0.005,Regular Sale,In Stock,4.7,964,0.538301263
10-03-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,983.73,95169.48,0.015,Regular Sale,Out of Stock,4.4,1286,0.455277179
10-03-2025,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,998.08,98385.36,0.001,Regular Sale,In Stock,4.9,971,0.526554476
10-03-2025,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,982.46,95821.4,0.017,Regular Sale,In Stock,4.3,683,0.469726442
10-03-2025,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Referbished,1199,117502,807.19,68597.52,0.327,Regular Sale,In Stock,4.3,1957,-0.133668149
10-03-2025,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Referbished,1199,117502,708.2,61195.08,0.409,Regular Sale,In Stock,4.3,2208,-0.297737056
10-03-2025,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,979.25,95423.4,0.183,Regular Sale,In Stock,4.4,2082,0.460905104
10-03-2025,Amazon,iPhone,iPhone 12 64GB,New,799,78302,486.92,47478.13,0.391,Regular Sale,In Stock,4.4,4652,-0.60176181
10-03-2025,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,605.51,60361.25,0.394,Regular Sale,In Stock,4.6,5027,-0.316218203
10-03-2025,Flipkart,iPhone,iPhone 13 128GB,Referbished,799,78302,361.59,31345.14,0.547,Regular Sale,Low Stock,4.5,3690,-0.959336076
10-03-2025,Amazon,iPhone,iPhone 14 128GB,New,799,78302,592.47,57882.23,0.258,Regular Sale,Out of Stock,4.8,4784,-0.371163613
10-03-2025,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,587.34,57307.63,0.265,Regular Sale,In Stock,4.6,2437,-0.383899143
10-03-2025,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,814.27,80985.11,0.185,Regular Sale,In Stock,4.8,3476,0.14089245
10-03-2025,Amazon,iPhone,iPhone 15 128GB,New,799,78302,707.84,68848.27,0.114,Regular Sale,In Stock,4.7,2788,-0.128110484
10-03-2025,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,703.07,68750.61,0.12,Regular Sale,In Stock,4.3,2241,-0.130275036
10-03-2025,Amazon,iPhone,iPhone 15 128GB,New,799,78302,687.31,67669.48,0.14,Regular Sale,In Stock,4.5,2353,-0.154237381
10-03-2025,Amazon,iPhone,iPhone 15 128GB,New,799,78302,693.1,66990.67,0.133,Regular Sale,In Stock,4.3,1448,-0.169282638
10-03-2025,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1102.12,106659.06,0.081,Regular Sale,Out of Stock,4.5,1945,0.709934135
10-03-2025,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1115.93,108757.54,0.069,Regular Sale,In Stock,4.5,867,0.756445194
10-03-2025,Flipkart,iPhone,iPhone 16 128GB,Referbished,799,78302,677.43,58727.25,0.152,Regular Sale,In Stock,4,515,-0.352434449
10-03-2025,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,811.56,80814.43,-0.016,Regular Sale,In Stock,4.9,496,0.13710947
10-03-2025,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,802.5,78566.26,-0.004,Regular Sale,In Stock,4.4,337,0.087280658
10-03-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,796.67,78591.64,0.003,Regular Sale,Low Stock,4.8,392,0.087843184
10-03-2025,Flipkart,iPhone,iPhone 16 128GB,Referbished,799,78302,636.16,54979.27,0.204,Regular Sale,In Stock,4.5,838,-0.4355053
10-03-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,786.27,76885.07,0.016,Regular Sale,In Stock,4.8,780,0.050018484
10-03-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,783.12,76139.78,0.02,Regular Sale,In Stock,4.4,536,0.033499753
10-03-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1111.49,108425.69,-0.011,Regular Sale,In Stock,4.7,775,0.749090015
10-03-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1083.02,106006.61,0.015,Regular Sale,In Stock,4.8,472,0.695473125
11-03-2025,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,254.43,24717.77,0.407,Regular Sale,Low Stock,4.5,5540,-1.106226203
11-03-2025,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,253.59,24511.29,0.409,Regular Sale,Low Stock,4.4,5732,-1.11080266
11-03-2025,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,258.01,24780.17,0.399,Regular Sale,Out of Stock,4.9,6047,-1.104843159
11-03-2025,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,253.94,25372.31,0.408,Regular Sale,Out of Stock,4.2,2329,-1.09171887
11-03-2025,Flipkart,Watch,Apple Watch Series 8 (45mm),Referbished,429,42042,195.8,16450.91,0.544,Regular Sale,In Stock,4.2,1647,-1.289454259
11-03-2025,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,324.79,31530.83,0.243,Regular Sale,In Stock,4.5,1642,-0.955220412
11-03-2025,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,332.78,32300.25,0.224,Regular Sale,In Stock,4.3,1882,-0.938166859
11-03-2025,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,424.2,40950.85,0.011,Regular Sale,In Stock,4.6,785,-0.746433527
11-03-2025,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,430.33,42280.65,-0.003,Regular Sale,In Stock,4.5,527,-0.716959619
11-03-2025,Amazon,Watch,Apple Watch Ultra,Referbished,799,78302,482.38,40858.18,0.396,Regular Sale,In Stock,3.8,2783,-0.74848748
11-03-2025,Flipkart,Watch,Apple Watch Ultra,New,799,78302,610.19,59538.74,0.236,Regular Sale,In Stock,4.8,1607,-0.334448451
11-03-2025,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,709.13,68751.69,0.112,Regular Sale,In Stock,4.2,2749,-0.130251099
11-03-2025,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,709.24,69190.88,0.112,Regular Sale,Out of Stock,4.5,2932,-0.120516819
11-03-2025,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,710.63,68818.86,0.111,Regular Sale,In Stock,4.3,1806,-0.128762332
11-03-2025,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,594.16,57072.4,0.405,Regular Sale,Out of Stock,4.5,2313,-0.389112819
11-03-2025,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,598.59,58641.68,0.401,Regular Sale,Low Stock,4.7,8177,-0.354331037
11-03-2025,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1013.53,100871.13,0.155,Regular Sale,In Stock,4.7,5221,0.581649495
11-03-2025,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,996.5,99095.81,0.169,Regular Sale,Out of Stock,4.8,5214,0.542301008
11-03-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,983.02,97274.92,0.106,Regular Sale,In Stock,4.8,926,0.5019425
11-03-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,997.08,98340.85,0.093,Regular Sale,In Stock,4.5,784,0.525567949
11-03-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1009.08,99144.54,0.082,Regular Sale,In Stock,4.3,1803,0.543381068
11-03-2025,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1695.45,164232.14,0.152,Regular Sale,Low Stock,4.5,6417,1.985993427
11-03-2025,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1813.41,180418.5,0.093,Regular Sale,In Stock,4.5,4134,2.344750594
11-03-2025,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Referbished,1999,195902,1445.76,121627.84,0.277,Regular Sale,In Stock,4.3,2996,1.041704657
11-03-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1865.81,184869.74,0.067,Regular Sale,In Stock,4.4,825,2.443408615
11-03-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Referbished,1999,195902,1423.65,119927.92,0.288,Regular Sale,In Stock,3.8,1697,1.004027348
11-03-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1874.85,181357.76,0.062,Regular Sale,In Stock,4.3,2187,2.365568508
11-03-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1885.3,185256.25,0.057,Regular Sale,In Stock,4.8,1575,2.451975287
11-03-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1906.69,189067.16,0.046,Regular Sale,In Stock,4.7,1547,2.536440928
11-03-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,2037.63,201046.88,-0.019,Regular Sale,Out of Stock,4.6,656,2.801961428
11-03-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1979.63,190691.8,0.01,Regular Sale,In Stock,4.4,383,2.572449718
11-03-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,2009.36,198968.62,-0.005,Regular Sale,In Stock,4.7,422,2.755898529
11-03-2025,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,401.68,38904.6,0.329,Regular Sale,In Stock,4.3,4877,-0.791786951
11-03-2025,Flipkart,iPad,iPad Air (5th Gen) 64GB,Referbished,599,58702,330.17,28438.83,0.449,Regular Sale,In Stock,4.2,5628,-1.023752013
11-03-2025,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,507.97,49287.23,0.364,Regular Sale,Low Stock,4.4,3756,-0.561664618
11-03-2025,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,497.27,49700.56,0.378,Regular Sale,Low Stock,4.7,3026,-0.552503503
11-03-2025,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,493.98,48726.18,0.382,Regular Sale,Out of Stock,4.6,7442,-0.574099823
11-03-2025,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,507.63,49114.49,0.365,Regular Sale,In Stock,4.9,6893,-0.565493256
11-03-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,985.6,97802.61,0.013,Regular Sale,In Stock,4.7,624,0.513638309
11-03-2025,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,987.61,95231.98,0.011,Regular Sale,In Stock,4.5,1218,0.456662439
11-03-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1000.47,98421.62,-0.001,Regular Sale,In Stock,4.6,619,0.527358149
11-03-2025,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,990.01,95418.92,0.174,Regular Sale,In Stock,4.4,4477,0.460805808
11-03-2025,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,995.34,97046.62,0.17,Regular Sale,Out of Stock,4.7,3912,0.496882421
11-03-2025,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,599.98,58998.36,0.399,Regular Sale,In Stock,4.3,8720,-0.346425522
11-03-2025,Amazon,iPhone,iPhone 13 128GB,New,799,78302,500,48412.24,0.374,Regular Sale,Out of Stock,4.8,3508,-0.581058041
11-03-2025,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,588,57941.05,0.264,Regular Sale,Low Stock,4.5,2285,-0.369859917
11-03-2025,Amazon,iPhone,iPhone 14 128GB,Referbished,799,78302,498.34,42030.79,0.376,Regular Sale,In Stock,4.5,3547,-0.722497557
11-03-2025,Amazon,iPhone,iPhone 14 128GB,New,799,78302,608.96,58587.09,0.238,Regular Sale,In Stock,4.5,1436,-0.355540979
11-03-2025,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,795.36,78465.5,0.204,Regular Sale,In Stock,4.7,4133,0.085047396
11-03-2025,Flipkart,iPhone,iPhone 14 Pro 128GB,Referbished,999,97902,664.22,56730.36,0.335,Regular Sale,Out of Stock,4.2,3357,-0.396693851
11-03-2025,Amazon,iPhone,iPhone 15 128GB,New,799,78302,694.65,67637.78,0.131,Regular Sale,In Stock,4.4,956,-0.154939985
11-03-2025,Amazon,iPhone,iPhone 15 128GB,New,799,78302,700.67,67615.34,0.123,Regular Sale,In Stock,4.8,1279,-0.155437349
11-03-2025,Amazon,iPhone,iPhone 15 128GB,Referbished,799,78302,586.01,49213.32,0.267,Regular Sale,In Stock,4,1853,-0.563302772
11-03-2025,Amazon,iPhone,iPhone 15 128GB,New,799,78302,696.18,67080.28,0.129,Regular Sale,In Stock,4.8,1545,-0.167296507
11-03-2025,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1081.06,107475.63,0.098,Regular Sale,In Stock,4.6,2676,0.728032728
11-03-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,804.58,77954.38,-0.007,Regular Sale,In Stock,4.5,827,0.073718848
11-03-2025,Amazon,iPhone,iPhone 16 128GB,Referbished,799,78302,658.64,56191.08,0.176,Regular Sale,In Stock,4,275,-0.408646542
11-03-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,783.27,77995.53,0.02,Regular Sale,Out of Stock,4.7,706,0.074630903
11-03-2025,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,812.75,78972.12,-0.017,Regular Sale,In Stock,4.8,614,0.096276206
11-03-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1080.04,107048.13,0.017,Regular Sale,In Stock,4.6,784,0.718557547
11-03-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1092.42,105866.9,0.006,Regular Sale,In Stock,4.5,1020,0.69237657
11-03-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1104.38,109783.53,-0.005,Regular Sale,In Stock,4.7,409,0.779185406
11-03-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1102.9,107036.74,-0.004,Regular Sale,In Stock,4.5,761,0.718305097
11-03-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1080.72,105726.71,0.017,Regular Sale,In Stock,4.4,585,0.689269375
11-03-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,Referbished,1099,107702,888.68,74831.23,0.191,Regular Sale,In Stock,4,352,0.004496834
12-03-2025,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,253.96,25063.63,0.408,Regular Sale,Low Stock,4.5,7511,-1.098560505
12-03-2025,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,259.75,25278.24,0.395,Regular Sale,Out of Stock,4.5,4475,-1.093803853
12-03-2025,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,254.22,25008.91,0.407,Regular Sale,Out of Stock,4.7,2339,-1.099773328
12-03-2025,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,256.91,25603.86,0.401,Regular Sale,In Stock,4.8,3818,-1.086586758
12-03-2025,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,259.05,25062.19,0.396,Regular Sale,In Stock,4.5,2721,-1.098592421
12-03-2025,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,429.71,42746.71,-0.002,Regular Sale,In Stock,4.4,674,-0.706629788
12-03-2025,Flipkart,Watch,Apple Watch Series X (45mm),Referbished,429,42042,336.64,28612.36,0.215,Regular Sale,In Stock,4.3,426,-1.019905865
12-03-2025,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,435.04,41858.06,-0.014,Regular Sale,Out of Stock,4.6,779,-0.726325974
12-03-2025,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,427.51,41199.51,0.003,Regular Sale,In Stock,4.9,435,-0.740922185
12-03-2025,Amazon,Watch,Apple Watch Ultra,New,799,78302,596.68,57395.31,0.253,Regular Sale,In Stock,4.4,3760,-0.381955788
12-03-2025,Amazon,Watch,Apple Watch Ultra,New,799,78302,589.1,58041.57,0.263,Regular Sale,In Stock,4.3,4285,-0.367631975
12-03-2025,Flipkart,Watch,Apple Watch Ultra,Referbished,799,78302,421.9,35151.43,0.472,Regular Sale,Out of Stock,4.5,3697,-0.874972833
12-03-2025,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,711.19,69807.34,0.11,Regular Sale,In Stock,4.4,2523,-0.106853497
12-03-2025,Amazon,Watch,Apple Watch Ultra 2,Referbished,799,78302,553.31,46888.61,0.307,Regular Sale,In Stock,3.9,2418,-0.614828029
12-03-2025,Flipkart,Watch,Apple Watch Ultra 2,Referbished,799,78302,586.56,50294.68,0.266,Regular Sale,In Stock,4.1,2424,-0.539335329
12-03-2025,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,707.28,70030.13,0.115,Regular Sale,In Stock,4.8,1636,-0.101915543
12-03-2025,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,608.16,59129.51,0.391,Regular Sale,Low Stock,4.6,6245,-0.343518692
12-03-2025,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,588.24,57752.48,0.411,Regular Sale,Out of Stock,4.5,5719,-0.374039413
12-03-2025,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,591.34,58033.46,0.408,Regular Sale,Low Stock,4.4,5575,-0.367811726
12-03-2025,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,995.64,98215.77,0.17,Regular Sale,In Stock,4.4,4349,0.522795656
12-03-2025,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,984.67,95208.95,0.179,Regular Sale,Out of Stock,4.5,4958,0.456151999
12-03-2025,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,1013.54,100088.46,0.155,Regular Sale,In Stock,4.3,2608,0.564302267
12-03-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1005.31,97792.45,0.085,Regular Sale,Out of Stock,4.3,862,0.513413121
12-03-2025,Flipkart,Mac,MacBook Air M3 256GB,Referbished,1099,107702,841.23,70797.37,0.235,Regular Sale,In Stock,4.4,1376,-0.084910308
